Huvudsektor,Län,Kommun,2010,2011,2012,2013,2014,2015,2016,2017
Egen uppvärmning av bostäder och lokaler,Stockholms län,Vallentuna,6600.529,4684.457,4374.074,3897.971,3394.331,3254.743,2823.06,2811.718
Egen uppvärmning av bostäder och lokaler,Stockholms län,Österåker,9489.987,6697.078,6233.218,5515.133,4808.929,4612.421,3955.231,3937.487
Egen uppvärmning av bostäder och lokaler,Stockholms län,Värmdö,11078.19,8220.149,7579.197,6401.86,5790.662,5514.128,4909.25,4760.004
Egen uppvärmning av bostäder och lokaler,Stockholms län,Järfälla,4016.036,2880.135,2663.67,2301.592,2040.584,1950.443,1689.743,1663.525
Egen uppvärmning av bostäder och lokaler,Stockholms län,Ekerö,5604.69,4262.741,3943.781,3334.929,3036.566,2885.523,2642.995,2549.676
Egen uppvärmning av bostäder och lokaler,Stockholms län,Huddinge,8424.699,5984.035,5548.435,4842.505,4255.515,4077.31,3494.815,3459.258
Egen uppvärmning av bostäder och lokaler,Stockholms län,Botkyrka,5699.79,4179.444,3868.108,3322.421,2974.659,2835.841,2518.654,2461.561
Egen uppvärmning av bostäder och lokaler,Stockholms län,Salem,1754.503,1251.703,1162.479,1018.058,894.8642,856.9122,740.9137,733.2538
Egen uppvärmning av bostäder och lokaler,Stockholms län,Haninge,8164.834,6053.182,5596.527,4765.93,4291.038,4089.81,3646.249,3544.68
Egen uppvärmning av bostäder och lokaler,Stockholms län,Tyresö,3712.854,2550.952,2378.689,2136.565,1834.557,1765.949,1473.786,1484.908
Egen uppvärmning av bostäder och lokaler,Stockholms län,Upplands-Bro,3221.758,2548.934,2341.334,1908.501,1789.027,1690.698,1590.976,1505.887
Egen uppvärmning av bostäder och lokaler,Stockholms län,Nykvarn,1709.089,1280.917,1190.36,1025.429,921.4707,877.7707,797.2999,775.8842
Egen uppvärmning av bostäder och lokaler,Stockholms län,Täby,11051.34,7722.215,7176.305,6342.516,5513.107,5294.682,4472.64,4463.574
Egen uppvärmning av bostäder och lokaler,Stockholms län,Danderyd,5214.192,3605.261,3356.117,2992.654,2582.644,2483.882,2080.468,2087.926
Egen uppvärmning av bostäder och lokaler,Stockholms län,Sollentuna,5092.543,3796.708,3486.604,2906.68,2652.532,2520.728,2250.724,2171.519
Egen uppvärmning av bostäder och lokaler,Stockholms län,Stockholm,42479.17,31065.42,28632.48,24275.42,21807.45,20809.26,18200.33,17726.4
Egen uppvärmning av bostäder och lokaler,Stockholms län,Södertälje,10265.1,8039.798,7383.945,6037.357,5633.583,5330.317,4965.863,4713.296
Egen uppvärmning av bostäder och lokaler,Stockholms län,Nacka,7994.257,5842.851,5387.654,4576.231,4108.087,3919.698,3432.416,3345.506
Egen uppvärmning av bostäder och lokaler,Stockholms län,Sundbyberg,1062.662,758.3185,701.8845,608.3974,537.1076,514.1917,441.7235,435.8088
Egen uppvärmning av bostäder och lokaler,Stockholms län,Solna,1752.056,1458.67,1316.645,991.9167,980.6139,919.3024,882.5936,807.2952
Egen uppvärmning av bostäder och lokaler,Stockholms län,Lidingö,5661.912,3963.692,3681.029,3244.818,2825.426,2712.647,2293.55,2285.962
Egen uppvärmning av bostäder och lokaler,Stockholms län,Vaxholm,2969.75,2231.617,2049.277,1700.335,1555.867,1479.171,1322.63,1271.646
Egen uppvärmning av bostäder och lokaler,Stockholms län,Norrtälje,21310.83,16450.63,15183.33,12725.17,11737.66,11098.21,10418.81,9999.649
Egen uppvärmning av bostäder och lokaler,Stockholms län,Sigtuna,5238.866,4185.748,3841.079,3109.383,2932.149,2768.037,2622.678,2472.604
Egen uppvärmning av bostäder och lokaler,Stockholms län,Nynäshamn,5210.714,4071.888,3748.815,3090.47,2869.418,2717.382,2531.751,2410.094
Industri (energi och processer),Stockholms län,Upplands Väsby,5900.351,4888.314,5476.036,5676.81,6416.236,4426.367,4447.987,3119.598
Industri (energi och processer),Stockholms län,Vallentuna,1471.867,1434.977,1528.263,1687.356,1726.256,1521.772,1672.262,1356.832
Industri (energi och processer),Stockholms län,Österåker,1349.632,1417.034,1488.552,1609.661,1595.793,1472.122,1557.165,1346.149
Industri (energi och processer),Stockholms län,Värmdö,4794.481,4018.987,3192.202,3220.394,2970.159,1564.608,1446.595,1269.661
Industri (energi och processer),Stockholms län,Järfälla,4558.54,4408.108,3628.932,4099.274,4290.715,3712.773,4168.649,3227.966
Industri (energi och processer),Stockholms län,Ekerö,807.8542,857.9136,921.044,1006.007,990.0043,909.5242,945.3424,804.256
Industri (energi och processer),Stockholms län,Huddinge,14962.15,14160.67,14670.38,11290.74,5600.152,4887.078,5415.965,4295.969
Industri (energi och processer),Stockholms län,Botkyrka,9470.179,6668.871,5982.131,4531.405,4547.915,4152.619,4295.711,4513.243
Industri (energi och processer),Stockholms län,Salem,343.9653,414.7355,418.3809,438.7334,406.0453,400.4961,385.5356,367.9166
Industri (energi och processer),Stockholms län,Haninge,3080.565,3147.643,3209.081,3541.152,3573.226,3221.369,3462.325,2894.544
Industri (energi och processer),Stockholms län,Tyresö,1898.863,1874.052,1938.845,2153.054,2213.38,1954.183,2137.314,1710.703
Industri (energi och processer),Stockholms län,Upplands-Bro,8394.755,7673.067,7943.617,8205.602,7863.31,7243.803,7511.876,7568.367
Industri (energi och processer),Stockholms län,Nykvarn,306.2266,320.5809,342.9637,373.8862,374.5391,347.1249,365.1855,312.0723
Industri (energi och processer),Stockholms län,Täby,2879.28,2891.77,2862.078,3156.805,3215.055,2861.247,3118.502,2553.046
Industri (energi och processer),Stockholms län,Danderyd,1058.045,1164.517,1101.504,1191.708,1158.409,1069.734,1096.98,949.5939
Industri (energi och processer),Stockholms län,Sollentuna,6428.4,6488.363,6475.32,6525.935,6636.022,6333.286,5962.165,4955.496
Industri (energi och processer),Stockholms län,Stockholm,47784.66,47797.76,47317.34,52594.2,50524.11,48021.73,46776.29,40626.12
Industri (energi och processer),Stockholms län,Södertälje,31316.31,30525.89,23288.65,24901.29,28159.11,26632.81,24712.89,23778.33
Industri (energi och processer),Stockholms län,Nacka,3581.865,3561.416,3919.174,4311.013,4370.382,3930.098,4238.01,3521.76
Industri (energi och processer),Stockholms län,Sundbyberg,1266.885,1265.642,1323.887,1473.453,1501.241,1362.169,1481.233,1239.297
Industri (energi och processer),Stockholms län,Solna,3229.084,3210.521,3406.401,3798.282,3866.819,4457.411,4995.138,3488.596
Industri (energi och processer),Stockholms län,Lidingö,1367.958,1468.282,1473.683,1616.008,1586.347,1466.632,1519.739,1294.5
Industri (energi och processer),Stockholms län,Vaxholm,181.2603,220.4273,282.5752,297.7936,274.6729,272.195,259.6189,248.1066
Industri (energi och processer),Stockholms län,Norrtälje,23600.0,11656.81,8276.132,7495.591,5173.829,4073.422,4995.636,5327.828
Industri (energi och processer),Stockholms län,Sigtuna,1361.499,1415.909,1505.57,1674.532,1672.705,1523.115,1613.914,1350.765
Industri (energi och processer),Stockholms län,Nynäshamn,161994.3,122125.5,119291.8,136382.6,140225.4,124038.2,144463.3,198831.1
Transporter,Stockholms län,Upplands Väsby,69779.91,68748.13,64846.77,63271.54,61774.19,61855.57,59444.8,59595.57
Transporter,Stockholms län,Vallentuna,58302.89,57340.72,54222.85,52947.55,51751.98,51942.11,49931.65,61961.08
Transporter,Stockholms län,Österåker,68099.54,66784.84,63022.33,61775.1,60921.1,61229.92,58704.99,57138.1
Transporter,Stockholms län,Värmdö,83261.16,81756.77,74856.8,73909.33,73910.18,74343.18,70639.73,68566.82
Transporter,Stockholms län,Järfälla,68902.92,67464.21,63570.76,61965.74,60656.36,60879.02,58427.76,68458.05
Transporter,Stockholms län,Ekerö,43091.63,42399.98,39770.72,38840.09,38277.66,38069.24,36703.66,34259.41
Transporter,Stockholms län,Huddinge,129014.6,126104.3,118449.0,115038.3,112093.5,112283.9,106978.3,96888.75
Transporter,Stockholms län,Botkyrka,108029.2,105668.1,99419.72,96710.87,94329.66,94647.15,90344.64,80878.95
Transporter,Stockholms län,Salem,42031.85,40952.82,38651.87,37706.21,36941.59,37132.95,35527.65,36210.24
Transporter,Stockholms län,Haninge,137338.8,133504.0,120705.1,117921.2,117292.4,116198.1,109740.6,92146.92
Transporter,Stockholms län,Tyresö,18614.07,18262.98,17137.27,16671.05,16298.96,16302.13,15584.16,14879.75
Transporter,Stockholms län,Upplands-Bro,71594.06,69781.89,66082.83,64380.3,63721.62,63685.67,61457.59,76167.15
Transporter,Stockholms län,Nykvarn,44388.91,43414.86,41229.29,40265.53,39369.82,39651.47,38153.39,41773.5
Transporter,Stockholms län,Täby,82163.54,80357.39,75913.77,74017.3,72334.48,72769.48,69712.01,70441.6
Transporter,Stockholms län,Danderyd,52816.7,51665.67,48684.91,47399.53,46287.31,46502.52,44471.97,30290.56
Transporter,Stockholms län,Sollentuna,168350.7,164708.6,155108.6,150971.1,147340.9,147881.5,141284.7,126302.7
Transporter,Stockholms län,Stockholm,811520.9,793754.4,742737.6,721336.8,704351.1,705052.1,671688.1,596093.5
Transporter,Stockholms län,Södertälje,173906.4,169899.3,159933.1,155940.0,152589.8,153183.3,146559.8,139337.6
Transporter,Stockholms län,Nacka,91462.94,89473.67,83560.79,81255.23,79569.59,79731.87,75854.84,78892.96
Transporter,Stockholms län,Sundbyberg,18468.08,18071.32,16992.71,16513.87,16112.93,16148.93,15423.96,12355.69
Transporter,Stockholms län,Solna,143735.0,140534.1,132099.9,128316.5,125091.1,125412.5,119569.7,110774.7
Transporter,Stockholms län,Lidingö,12495.62,12208.12,11092.32,10874.58,10870.49,10855.51,10268.83,16949.87
Transporter,Stockholms län,Vaxholm,14989.94,14650.3,12961.56,12829.96,12958.09,12994.13,12396.65,14417.44
Transporter,Stockholms län,Norrtälje,150978.9,148743.3,138983.8,136552.2,134152.2,134234.0,129002.3,124964.9
Transporter,Stockholms län,Sigtuna,157360.6,160834.1,152112.5,149660.8,146524.4,144834.5,142699.0,141139.9
Transporter,Stockholms län,Nynäshamn,69303.61,67011.72,53204.04,52755.48,54037.64,52121.91,46807.75,42298.74
Arbetsmaskiner,Stockholms län,Upplands Väsby,6021.601,6376.176,6258.337,6367.9,6000.487,6066.728,5612.084,5648.415
Arbetsmaskiner,Stockholms län,Vallentuna,6026.938,6475.617,6381.843,6322.263,6250.172,6098.458,5815.617,6169.174
Arbetsmaskiner,Stockholms län,Österåker,5358.314,5714.38,5659.535,5694.56,5546.156,5593.958,5160.018,5245.496
Arbetsmaskiner,Stockholms län,Värmdö,6004.675,6185.135,6783.647,6835.521,6196.352,6860.141,6070.409,6000.522
Arbetsmaskiner,Stockholms län,Järfälla,8540.12,9104.668,8904.053,9158.952,8602.793,8718.741,8052.675,8268.229
Arbetsmaskiner,Stockholms län,Ekerö,5207.318,5361.105,5520.112,5440.059,5193.54,5211.843,4935.218,4811.686
Arbetsmaskiner,Stockholms län,Huddinge,11949.7,12682.04,12948.88,13262.53,12460.97,12550.55,11581.64,11314.71
Arbetsmaskiner,Stockholms län,Botkyrka,11011.13,11752.16,11760.95,11897.52,11196.1,11397.35,10397.98,10148.09
Arbetsmaskiner,Stockholms län,Salem,2390.595,2548.117,2522.313,2560.654,2434.867,2457.492,2330.765,2328.22
Arbetsmaskiner,Stockholms län,Haninge,12988.01,13547.14,13437.27,13663.13,12645.46,12994.99,11984.92,11727.0
Arbetsmaskiner,Stockholms län,Tyresö,4135.398,4477.324,4518.477,4652.687,4351.701,4386.606,4025.824,3951.341
Arbetsmaskiner,Stockholms län,Upplands-Bro,6364.083,6717.764,6514.679,6593.591,6311.563,6370.052,5859.166,6423.156
Arbetsmaskiner,Stockholms län,Nykvarn,2378.955,2470.057,2577.778,2476.87,2820.582,2507.372,2337.813,2590.928
Arbetsmaskiner,Stockholms län,Täby,7632.942,8164.951,7982.544,8209.193,7711.864,7814.178,7177.702,7144.171
Arbetsmaskiner,Stockholms län,Danderyd,4292.21,4574.545,4400.013,4507.16,4222.253,4262.082,3935.254,3626.834
Arbetsmaskiner,Stockholms län,Sollentuna,10094.7,10588.84,10663.52,10921.41,10354.24,10480.18,9640.159,9627.536
Arbetsmaskiner,Stockholms län,Stockholm,127115.4,134917.3,135002.8,136881.8,127282.3,126027.4,115507.4,113322.0
Arbetsmaskiner,Stockholms län,Södertälje,18433.85,19598.16,18917.29,19090.8,18561.62,18484.1,17053.22,17307.82
Arbetsmaskiner,Stockholms län,Nacka,11056.2,11659.34,12165.07,12459.53,11707.36,11784.96,10951.02,10970.53
Arbetsmaskiner,Stockholms län,Sundbyberg,2601.174,2842.857,2891.58,3019.783,2823.727,2874.959,2625.742,2516.04
Arbetsmaskiner,Stockholms län,Solna,10516.73,11159.35,11319.78,11605.63,10913.65,11039.72,10198.7,10032.73
Arbetsmaskiner,Stockholms län,Lidingö,6848.072,7121.497,6979.359,7052.517,6634.18,6686.255,6171.769,6251.807
Arbetsmaskiner,Stockholms län,Vaxholm,1787.097,1823.273,1910.217,1928.985,1847.864,1811.736,1717.351,1746.83
Arbetsmaskiner,Stockholms län,Norrtälje,22396.89,22247.88,21117.04,20861.74,20990.38,20957.45,19327.79,19090.3
Arbetsmaskiner,Stockholms län,Sigtuna,52911.51,51206.44,50398.69,49010.0,47266.25,47244.41,44266.98,45526.09
Arbetsmaskiner,Stockholms län,Nynäshamn,7734.608,8064.679,7805.045,7733.762,7447.801,7665.349,7145.466,7203.521
Produktanvändning (inkl. lösningsmedel),Stockholms län,Upplands Väsby,1632.145,1502.896,1843.084,1941.282,1879.056,1662.279,1749.86,1764.015
Produktanvändning (inkl. lösningsmedel),Stockholms län,Vallentuna,1070.164,981.5947,1414.394,1493.277,1452.154,1270.714,1317.211,1354.646
Produktanvändning (inkl. lösningsmedel),Stockholms län,Österåker,1399.309,1285.31,1790.783,1874.537,1824.623,1613.075,1694.526,1699.378
Produktanvändning (inkl. lösningsmedel),Stockholms län,Värmdö,1026.991,942.5563,1734.042,1827.501,1785.778,1560.223,1628.259,1653.878
Produktanvändning (inkl. lösningsmedel),Stockholms län,Järfälla,2675.959,2464.791,3084.453,3232.037,3140.258,2771.966,2911.528,2980.9
Produktanvändning (inkl. lösningsmedel),Stockholms län,Ekerö,900.8419,825.342,1189.007,1249.988,1208.515,1054.652,1094.788,1088.344
Produktanvändning (inkl. lösningsmedel),Stockholms län,Huddinge,3381.143,3108.519,4415.854,4643.984,4508.587,3939.308,4112.275,4122.922
Produktanvändning (inkl. lösningsmedel),Stockholms län,Botkyrka,3121.612,2862.003,3792.18,4000.536,3876.32,3371.473,3493.423,3479.866
Produktanvändning (inkl. lösningsmedel),Stockholms län,Salem,580.7195,532.2362,716.9078,754.2104,738.8779,652.2224,675.5541,676.6356
Produktanvändning (inkl. lösningsmedel),Stockholms län,Haninge,2958.475,2726.565,3579.068,3771.961,3667.073,3226.051,3378.435,3380.223
Produktanvändning (inkl. lösningsmedel),Stockholms län,Tyresö,1500.175,1373.881,1844.443,1933.732,1874.283,1626.362,1690.274,1672.894
Produktanvändning (inkl. lösningsmedel),Stockholms län,Upplands-Bro,966.052,891.7911,1138.74,1198.972,1184.676,1053.161,1118.006,1177.495
Produktanvändning (inkl. lösningsmedel),Stockholms län,Nykvarn,352.9106,327.4323,470.0473,492.8123,498.4796,453.3225,476.9234,492.8868
Produktanvändning (inkl. lösningsmedel),Stockholms län,Täby,2477.549,2273.993,2827.488,2975.407,2887.344,2535.054,2637.701,2644.81
Produktanvändning (inkl. lösningsmedel),Stockholms län,Danderyd,1334.533,1220.425,1474.964,1547.149,1490.72,1294.061,1333.016,1289.786
Produktanvändning (inkl. lösningsmedel),Stockholms län,Sollentuna,2417.262,2232.035,3076.76,3254.62,3201.954,2832.396,2939.154,2931.788
Produktanvändning (inkl. lösningsmedel),Stockholms län,Stockholm,30434.44,27857.21,38218.11,40441.12,39089.98,34075.61,35253.97,35180.78
Produktanvändning (inkl. lösningsmedel),Stockholms län,Södertälje,3545.416,3285.938,4199.745,4407.573,4286.391,3769.921,3933.014,3932.134
Produktanvändning (inkl. lösningsmedel),Stockholms län,Nacka,2866.379,2630.41,3994.349,4214.237,4088.911,3592.935,3720.552,3755.592
Produktanvändning (inkl. lösningsmedel),Stockholms län,Sundbyberg,1011.679,924.8891,1277.634,1383.271,1347.563,1201.682,1263.445,1270.697
Produktanvändning (inkl. lösningsmedel),Stockholms län,Solna,2750.023,2527.717,3586.519,3815.647,3730.447,3332.353,3502.694,3507.239
Produktanvändning (inkl. lösningsmedel),Stockholms län,Lidingö,1568.896,1437.198,1853.415,1952.263,1854.509,1619.545,1672.041,1681.665
Produktanvändning (inkl. lösningsmedel),Stockholms län,Vaxholm,306.3358,279.7772,487.7177,509.6682,489.9921,426.208,442.5097,449.6422
Produktanvändning (inkl. lösningsmedel),Stockholms län,Norrtälje,2169.391,1995.408,2588.617,2699.935,2636.403,2341.357,2432.682,2442.776
Produktanvändning (inkl. lösningsmedel),Stockholms län,Sigtuna,1536.622,1423.232,2011.191,2134.422,2111.231,1880.756,1987.43,2005.435
Produktanvändning (inkl. lösningsmedel),Stockholms län,Nynäshamn,1061.058,987.8787,1260.88,1305.791,1255.034,1106.981,1152.8,1147.303
Jordbruk,Stockholms län,Upplands Väsby,57.92837,57.95896,66.49999,66.70811,57.70612,58.24768,59.94747,59.67743
Jordbruk,Stockholms län,Vallentuna,353.7783,353.9651,406.1265,407.3976,352.4211,355.7285,366.1094,364.4603
Jordbruk,Stockholms län,Österåker,83.28277,83.32674,95.60606,95.90527,82.96325,83.74185,86.18564,85.79741
Jordbruk,Stockholms län,Värmdö,47.75389,47.7791,54.81999,54.99155,47.57066,48.0171,49.41835,49.19574
Jordbruk,Stockholms län,Järfälla,9.386501,9.391457,10.77541,10.80913,9.350482,9.438236,9.713668,9.669912
Jordbruk,Stockholms län,Ekerö,283.2018,283.3513,325.107,326.1245,282.1151,284.7628,293.0729,291.7528
Jordbruk,Stockholms län,Huddinge,20.28066,20.29137,23.28158,23.35444,20.20285,20.39245,20.98755,20.89301
Jordbruk,Stockholms län,Botkyrka,134.7144,134.7855,154.648,155.132,134.1976,135.457,139.4099,138.7819
Jordbruk,Stockholms län,Salem,32.71835,32.73562,37.55967,37.67722,32.59282,32.8987,33.85877,33.70625
Jordbruk,Stockholms län,Haninge,143.7082,143.784,164.9726,165.489,143.1567,144.5002,148.7172,148.0473
Jordbruk,Stockholms län,Tyresö,5.033558,5.036216,5.778369,5.796453,5.014245,5.061302,5.209006,5.185542
Jordbruk,Stockholms län,Upplands-Bro,247.049,247.1794,283.6047,284.4922,246.1011,248.4107,255.6601,254.5085
Jordbruk,Stockholms län,Nykvarn,83.32206,83.36606,95.65112,95.95047,83.00237,83.78133,86.22626,85.83784
Jordbruk,Stockholms län,Täby,30.86744,30.88374,35.43487,35.54577,30.74901,31.03758,31.94331,31.79942
Jordbruk,Stockholms län,Danderyd,3.119753,3.1214,3.58138,3.592589,3.107782,3.136948,3.228492,3.213949
Jordbruk,Stockholms län,Sollentuna,7.269733,7.273572,8.345433,8.371551,7.241844,7.309808,7.523124,7.489236
Jordbruk,Stockholms län,Stockholm,14.66706,14.6748,16.83733,16.89003,14.61078,14.7479,15.17828,15.10991
Jordbruk,Stockholms län,Södertälje,445.6065,445.8418,511.543,513.144,443.8975,448.0634,461.139,459.0618
Jordbruk,Stockholms län,Nacka,6.555519,6.55898,7.525544,7.549097,6.530378,6.591665,6.78401,6.753451
Jordbruk,Stockholms län,Sundbyberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordbruk,Stockholms län,Solna,1.229557,1.230207,1.411495,1.415912,1.22484,1.236335,1.272413,1.266682
Jordbruk,Stockholms län,Lidingö,4.949559,4.952172,5.681939,5.699722,4.930569,4.976841,5.122075,5.099002
Jordbruk,Stockholms län,Vaxholm,12.47856,12.48515,14.325,14.36983,12.43067,12.54733,12.9135,12.85533
Jordbruk,Stockholms län,Norrtälje,1222.018,1222.663,1402.837,1407.227,1217.331,1228.755,1264.613,1258.916
Jordbruk,Stockholms län,Sigtuna,427.5899,427.8157,490.8602,492.3964,425.9494,429.9469,442.4938,440.5005
Jordbruk,Stockholms län,Nynäshamn,248.4652,248.5963,285.2306,286.1232,247.5118,249.8347,257.1256,255.9673
Avfall (inkl. avlopp),Stockholms län,Upplands Väsby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Vallentuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Österåker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Värmdö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Järfälla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Ekerö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Huddinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Botkyrka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Salem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Haninge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Tyresö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Upplands-Bro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Nykvarn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Täby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Danderyd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Sollentuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Stockholm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Södertälje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Nacka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Sundbyberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Solna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Lidingö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Vaxholm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Norrtälje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Sigtuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Stockholms län,Nynäshamn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Stockholms län,Upplands Väsby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Stockholms län,Vallentuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Stockholms län,Österåker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Stockholms län,Värmdö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Stockholms län,Järfälla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Stockholms län,Ekerö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Stockholms län,Huddinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
