Huvudsektor,Län,Kommun,2010,2011,2012,2013,2014,2015,2016,2017
Arbetsmaskiner,Jämtlands län,Härjedalen,22490.18,24953.81,21682.07,21357.63,14755.37,21355.83,21704.58,15827.59
Arbetsmaskiner,Jämtlands län,Östersund,25696.63,23361.42,27152.41,26525.93,23109.71,25845.72,25345.38,25032.86
Arbetsmaskiner,Västerbottens län,Nordmaling,6996.318,6607.348,6378.417,5860.246,5475.242,6141.479,5719.406,6313.381
Arbetsmaskiner,Västerbottens län,Bjurholm,5180.838,4839.824,5193.017,3986.229,3872.666,4451.83,3117.897,4439.059
Arbetsmaskiner,Västerbottens län,Vindeln,11585.69,10305.74,10885.45,10730.75,8889.415,7996.508,9592.383,8433.579
Arbetsmaskiner,Västerbottens län,Robertsfors,6793.831,6824.326,7155.245,7489.486,6484.532,6822.213,6582.419,5954.964
Arbetsmaskiner,Västerbottens län,Norsjö,8317.168,8674.77,8070.462,8870.426,7765.337,7791.266,5805.884,5671.553
Arbetsmaskiner,Västerbottens län,Malå,2924.375,2946.447,3301.717,3248.868,3465.111,4074.553,4090.797,2812.578
Arbetsmaskiner,Västerbottens län,Storuman,14905.39,16190.48,18128.52,12657.93,10272.52,9627.489,9640.703,8340.218
Arbetsmaskiner,Västerbottens län,Sorsele,6723.356,6973.426,7640.503,6618.804,4955.921,5972.041,5049.148,4003.197
Arbetsmaskiner,Västerbottens län,Dorotea,4731.874,4228.371,5411.341,5710.675,5489.725,4416.978,3785.973,3292.334
Arbetsmaskiner,Västerbottens län,Vännäs,4727.615,4580.017,4994.143,4986.433,4647.564,4647.422,4621.308,4685.974
Arbetsmaskiner,Västerbottens län,Vilhelmina,12858.36,10901.77,13273.71,12400.66,10484.85,9977.316,9857.412,8115.292
Arbetsmaskiner,Västerbottens län,Åsele,9201.782,7538.961,10161.77,9254.354,8920.753,7689.957,7860.35,7212.746
Arbetsmaskiner,Västerbottens län,Umeå,33122.62,34342.7,36059.38,36532.39,34707.43,36145.48,35354.09,34975.26
Arbetsmaskiner,Västerbottens län,Lycksele,18046.64,17804.49,19135.97,19679.03,20794.29,19364.9,16297.85,14720.9
Arbetsmaskiner,Västerbottens län,Skellefteå,48678.06,46893.68,45545.5,51525.96,49440.65,51628.49,51275.57,56338.12
Arbetsmaskiner,Norrbottens län,Arvidsjaur,7372.961,8098.697,6309.326,7577.517,7622.122,8555.905,6960.319,6311.224
Arbetsmaskiner,Norrbottens län,Arjeplog,4228.458,4869.509,4061.984,5552.501,4583.112,3576.838,3634.531,2755.383
Arbetsmaskiner,Norrbottens län,Jokkmokk,10600.06,7731.515,9704.167,9746.154,9109.804,9749.29,8865.296,6496.526
Arbetsmaskiner,Norrbottens län,Överkalix,6904.304,7731.641,3919.403,5838.339,5877.641,6604.977,6206.686,4784.122
Arbetsmaskiner,Norrbottens län,Kalix,10954.28,10966.34,10849.25,9666.854,10489.54,10257.31,9578.803,9550.377
Arbetsmaskiner,Norrbottens län,Övertorneå,4634.879,5956.103,4911.162,5350.308,6040.506,3907.235,4381.888,3570.795
Arbetsmaskiner,Norrbottens län,Pajala,12060.83,11863.03,11706.09,17073.24,15887.19,10726.73,8980.1,8309.221
Arbetsmaskiner,Norrbottens län,Gällivare,148023.8,150111.7,159552.1,153286.4,151404.2,152721.4,139904.1,132884.4
Arbetsmaskiner,Norrbottens län,Älvsbyn,6889.262,6973.418,5858.12,7960.229,6685.922,6525.442,6557.407,6302.147
Arbetsmaskiner,Norrbottens län,Luleå,32909.36,34343.9,32376.13,32930.77,32156.42,32654.07,30526.43,31855.91
Arbetsmaskiner,Norrbottens län,Piteå,18874.22,18420.5,16867.03,18357.46,18414.5,18905.07,18523.08,17443.95
Arbetsmaskiner,Norrbottens län,Boden,16543.93,15436.29,16630.52,14646.08,16957.26,17597.19,15757.98,14546.31
Arbetsmaskiner,Norrbottens län,Haparanda,4725.562,4549.099,4401.251,4173.89,4085.923,4141.175,3628.684,4047.186
Arbetsmaskiner,Norrbottens län,Kiruna,63358.59,60885.32,57125.86,56328.05,55788.89,62969.21,61666.01,68706.33
Produktanvändning (inkl. lösningsmedel),Stockholms län,Upplands Väsby,6836.079,6547.694,6989.779,7020.606,7103.957,7032.105,7220.411,7211.349
Produktanvändning (inkl. lösningsmedel),Stockholms län,Vallentuna,4525.992,4331.745,5447.235,5460.939,5542.809,5427.379,5487.456,5493.095
Produktanvändning (inkl. lösningsmedel),Stockholms län,Österåker,5903.372,5651.635,6883.172,6848.984,6971.0,6907.114,7083.427,7079.698
Produktanvändning (inkl. lösningsmedel),Stockholms län,Värmdö,4325.459,4140.142,6739.26,6741.125,6894.155,6757.389,6886.381,6989.341
Produktanvändning (inkl. lösningsmedel),Stockholms län,Järfälla,11263.19,10789.44,11829.13,11834.18,12097.85,12004.68,12296.93,12428.5
Produktanvändning (inkl. lösningsmedel),Stockholms län,Ekerö,3842.23,3676.789,4624.828,4616.469,4673.17,4577.28,4637.469,4588.904
Produktanvändning (inkl. lösningsmedel),Stockholms län,Huddinge,14264.11,13658.69,17035.9,17056.24,17369.48,17032.01,17345.53,17392.68
Produktanvändning (inkl. lösningsmedel),Stockholms län,Botkyrka,13318.36,12746.95,14725.73,14771.59,15011.82,14661.55,14820.69,14737.65
Produktanvändning (inkl. lösningsmedel),Stockholms län,Salem,2443.396,2337.955,2719.75,2710.166,2748.591,2698.732,2724.807,2695.453
Produktanvändning (inkl. lösningsmedel),Stockholms län,Haninge,12374.42,11854.59,13645.55,13722.85,13991.19,13797.58,14087.24,14155.93
Produktanvändning (inkl. lösningsmedel),Stockholms län,Tyresö,6483.981,6205.29,7298.849,7283.257,7464.431,7325.217,7434.738,7323.107
Produktanvändning (inkl. lösningsmedel),Stockholms län,Upplands-Bro,3971.56,3805.396,4227.134,4242.212,4356.341,4307.267,4463.034,4561.421
Produktanvändning (inkl. lösningsmedel),Stockholms län,Nykvarn,1391.685,1334.442,1679.446,1674.511,1740.206,1745.668,1788.837,1804.341
Produktanvändning (inkl. lösningsmedel),Stockholms län,Täby,10524.98,10075.34,10896.6,10912.24,11095.9,10929.75,11091.87,11053.92
Produktanvändning (inkl. lösningsmedel),Stockholms län,Danderyd,5735.886,5487.188,5730.498,5701.923,5740.554,5583.601,5610.29,5509.462
Produktanvändning (inkl. lösningsmedel),Stockholms län,Sollentuna,9903.259,9489.116,11449.64,11540.17,11789.92,11592.48,11705.36,11630.39
Produktanvändning (inkl. lösningsmedel),Stockholms län,Stockholm,131084.7,125429.7,150259.5,151132.7,153723.8,151047.9,152567.5,151947.9
Produktanvändning (inkl. lösningsmedel),Stockholms län,Södertälje,14445.5,13852.71,15550.23,15619.54,15858.24,15531.98,15758.07,15700.89
Produktanvändning (inkl. lösningsmedel),Stockholms län,Nacka,12200.79,11679.39,15594.19,15650.0,15965.19,15796.71,15962.32,15986.58
Produktanvändning (inkl. lösningsmedel),Stockholms län,Sundbyberg,4387.923,4197.896,5064.194,5213.335,5358.716,5405.099,5555.363,5595.377
Produktanvändning (inkl. lösningsmedel),Stockholms län,Solna,11537.56,11046.53,13707.95,13873.62,14159.92,14168.37,14538.67,14557.24
Produktanvändning (inkl. lösningsmedel),Stockholms län,Lidingö,6784.539,6493.35,7337.378,7362.098,7399.999,7315.236,7372.744,7319.012
Produktanvändning (inkl. lösningsmedel),Stockholms län,Vaxholm,1327.392,1269.611,1938.332,1920.813,1943.311,1908.01,1936.194,1937.386
Produktanvändning (inkl. lösningsmedel),Stockholms län,Norrtälje,9061.119,8676.479,9776.446,9690.326,9839.406,9745.321,9864.609,9868.759
Produktanvändning (inkl. lösningsmedel),Stockholms län,Sigtuna,6180.327,5924.932,7355.459,7445.769,7618.083,7516.197,7744.75,7760.634
Produktanvändning (inkl. lösningsmedel),Stockholms län,Nynäshamn,4269.13,4097.84,4636.687,4611.207,4644.435,4570.25,4620.837,4595.3
Produktanvändning (inkl. lösningsmedel),Uppsala län,Håbo,3011.769,2887.436,3450.84,3428.337,3451.473,3396.895,3462.243,3461.103
Produktanvändning (inkl. lösningsmedel),Uppsala län,Älvkarleby,1832.995,1764.402,1595.017,1584.604,1591.471,1557.719,1587.906,1563.493
Produktanvändning (inkl. lösningsmedel),Uppsala län,Knivsta,2224.391,2131.127,2701.952,2718.296,2833.327,2877.868,2961.816,3014.348
Produktanvändning (inkl. lösningsmedel),Uppsala län,Heby,2657.908,2547.328,2335.526,2319.503,2331.146,2288.693,2317.13,2289.904
Produktanvändning (inkl. lösningsmedel),Uppsala län,Tierp,3927.039,3769.093,3588.568,3549.917,3560.019,3533.778,3561.032,3563.581
Produktanvändning (inkl. lösningsmedel),Uppsala län,Uppsala,30396.84,29105.7,34634.11,34665.01,35083.76,34501.21,35157.46,35357.75
Produktanvändning (inkl. lösningsmedel),Uppsala län,Enköping,6860.654,6575.149,7061.258,7009.957,7164.846,7077.608,7259.891,7252.482
Produktanvändning (inkl. lösningsmedel),Uppsala län,Östhammar,4325.461,4148.304,3737.827,3708.639,3718.541,3638.649,3665.399,3633.507
Produktanvändning (inkl. lösningsmedel),Södermanlands län,Vingåker,1940.292,1857.416,1513.6,1502.822,1531.801,1494.448,1514.631,1503.206
Produktanvändning (inkl. lösningsmedel),Södermanlands län,Gnesta,1722.387,1649.327,1750.242,1727.189,1748.686,1720.046,1749.648,1731.147
Produktanvändning (inkl. lösningsmedel),Södermanlands län,Nyköping,9343.396,8958.131,9189.431,9222.22,9369.345,9217.225,9344.582,9260.144
Produktanvändning (inkl. lösningsmedel),Södermanlands län,Oxelösund,2685.206,2591.551,2077.989,2061.625,2079.891,2039.803,2088.352,2070.743
Produktanvändning (inkl. lösningsmedel),Södermanlands län,Flen,3378.11,3234.99,2773.155,2771.764,2801.259,2761.733,2814.401,2758.182
Produktanvändning (inkl. lösningsmedel),Södermanlands län,Katrineholm,6465.894,6199.024,5671.742,5657.709,5729.363,5610.732,5652.141,5607.466
Produktanvändning (inkl. lösningsmedel),Södermanlands län,Eskilstuna,17654.85,16918.65,17037.03,16971.9,17184.63,16857.11,17096.41,17040.81
Produktanvändning (inkl. lösningsmedel),Södermanlands län,Strängnäs,5241.108,5020.538,5727.098,5707.145,5834.004,5703.149,5781.999,5754.765
Produktanvändning (inkl. lösningsmedel),Södermanlands län,Trosa,1885.705,1807.514,2020.49,2003.609,2068.875,2053.45,2109.143,2145.203
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Ödeshög,1191.625,1142.986,976.0438,954.8513,974.2603,946.5782,976.9065,961.5148
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Ydre,860.7144,826.153,643.9331,639.4788,650.2852,623.4227,634.6,624.3883
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Kinda,2011.477,1926.268,1696.94,1697.547,1701.0,1644.387,1662.875,1633.033
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Boxholm,1160.004,1117.768,951.8877,955.4631,957.8528,943.903,944.9813,946.6204
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Åtvidaberg,2504.597,2400.427,1994.067,1973.734,1977.664,1937.181,1940.499,1899.716
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Finspång,4542.99,4351.524,3589.225,3560.135,3600.921,3526.932,3568.986,3521.594
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Valdemarsvik,1724.031,1649.987,1318.17,1307.559,1317.731,1305.282,1314.276,1313.724
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Linköping,24053.33,23047.24,25649.0,25583.96,25959.32,25373.58,25805.91,25709.97
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Norrköping,23941.29,22975.49,23189.68,23119.48,23438.23,23059.3,23409.46,23211.52
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Söderköping,2603.005,2491.939,2437.729,2400.637,2425.714,2365.558,2380.877,2361.33
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Motala,8260.888,7919.854,7296.09,7240.655,7329.458,7170.491,7215.645,7114.988
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Vadstena,1480.928,1419.358,1274.984,1263.181,1260.869,1230.458,1229.218,1206.803
Produktanvändning (inkl. lösningsmedel),Östergötlands län,Mjölby,5132.962,4925.928,4648.905,4603.089,4678.792,4556.271,4571.54,4554.767
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Aneby,1410.199,1353.704,1135.668,1113.577,1119.297,1096.352,1117.841,1121.873
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Gnosjö,1965.56,1887.254,1666.918,1648.537,1656.267,1627.491,1628.802,1631.444
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Mullsjö,1392.321,1334.571,1182.292,1163.113,1176.507,1157.13,1162.429,1153.497
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Habo,1922.434,1842.401,1941.549,1942.307,1962.953,1941.074,1985.939,1996.296
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Gislaved,5838.49,5610.87,5108.7,5021.207,5039.221,5000.95,5026.821,4953.836
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Vaggeryd,2514.458,2419.99,2394.809,2386.07,2408.248,2360.038,2426.971,2423.29
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Jönköping,22008.59,21098.59,22543.65,22506.26,22834.01,22371.36,22663.75,22611.9
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Nässjö,6124.822,5880.072,5202.408,5135.36,5200.011,5144.296,5209.659,5172.334
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Värnamo,6273.224,6024.656,5876.478,5804.287,5861.141,5731.928,5794.915,5775.906
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Sävsjö,2417.583,2324.412,1937.257,1947.007,1961.755,1937.388,1963.739,1950.378
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Vetlanda,5578.437,5354.043,4651.492,4601.135,4639.868,4556.058,4603.22,4553.938
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Eksjö,3579.899,3435.851,2905.965,2871.904,2910.961,2851.509,2902.712,2910.396
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Tranås,3474.592,3333.638,3170.291,3115.661,3165.28,3091.887,3130.4,3089.905
Produktanvändning (inkl. lösningsmedel),Kronobergs län,Uppvidinge,2090.962,2007.406,1632.941,1634.541,1619.918,1588.625,1635.266,1603.117
Produktanvändning (inkl. lösningsmedel),Kronobergs län,Lessebo,1794.27,1723.525,1423.885,1406.015,1447.338,1441.381,1487.516,1468.499
Produktanvändning (inkl. lösningsmedel),Kronobergs län,Tingsryd,2817.98,2703.725,2159.112,2109.207,2147.815,2094.285,2130.493,2109.233
Produktanvändning (inkl. lösningsmedel),Kronobergs län,Alvesta,3909.134,3754.297,3391.278,3386.632,3432.044,3348.77,3402.84,3382.311
Produktanvändning (inkl. lösningsmedel),Kronobergs län,Älmhult,3143.23,3021.747,2803.248,2767.315,2797.943,2769.859,2849.549,2869.525
Produktanvändning (inkl. lösningsmedel),Kronobergs län,Markaryd,2223.564,2137.541,1741.589,1726.874,1737.682,1732.975,1771.398,1757.749
Produktanvändning (inkl. lösningsmedel),Kronobergs län,Växjö,13735.45,13168.23,14670.87,14665.49,14892.95,14633.5,14832.75,14810.5
Produktanvändning (inkl. lösningsmedel),Kronobergs län,Ljungby,5432.693,5211.118,4861.936,4784.742,4863.724,4745.894,4818.22,4780.668
Produktanvändning (inkl. lösningsmedel),Kalmar län,Högsby,1418.961,1361.626,1018.121,997.4896,1020.037,999.412,1039.359,1019.136
Produktanvändning (inkl. lösningsmedel),Kalmar län,Torsås,1540.406,1477.311,1196.42,1197.374,1210.147,1167.672,1193.539,1179.923
Produktanvändning (inkl. lösningsmedel),Kalmar län,Mörbylånga,2626.085,2516.816,2490.685,2475.936,2512.242,2469.15,2515.264,2473.575
Produktanvändning (inkl. lösningsmedel),Kalmar län,Hultsfred,3376.516,3244.458,2429.993,2421.347,2442.746,2386.421,2510.491,2466.211
Produktanvändning (inkl. lösningsmedel),Kalmar län,Mönsterås,2663.278,2561.617,2316.127,2311.524,2328.632,2283.299,2310.5,2301.37
Produktanvändning (inkl. lösningsmedel),Kalmar län,Emmaboda,2121.818,2036.02,1585.932,1566.105,1573.661,1547.734,1598.445,1565.249
Produktanvändning (inkl. lösningsmedel),Kalmar län,Kalmar,11071.42,10616.34,11071.55,10957.65,11136.52,10962.85,11114.79,11038.37
Produktanvändning (inkl. lösningsmedel),Kalmar län,Nybro,4180.011,4013.647,3470.725,3411.058,3446.932,3373.007,3472.365,3398.496
Produktanvändning (inkl. lösningsmedel),Kalmar län,Oskarshamn,5373.916,5156.169,4579.811,4511.803,4547.487,4434.203,4522.539,4451.461
Produktanvändning (inkl. lösningsmedel),Kalmar län,Västervik,7846.218,7523.222,6277.289,6193.98,6196.776,6054.409,6130.218,6018.25
Produktanvändning (inkl. lösningsmedel),Kalmar län,Vimmerby,3132.954,3008.292,2724.709,2669.889,2679.896,2627.549,2667.611,2628.542
Produktanvändning (inkl. lösningsmedel),Kalmar län,Borgholm,2233.948,2138.057,1837.84,1811.38,1839.312,1779.048,1828.206,1768.757
Produktanvändning (inkl. lösningsmedel),Gotlands län,Gotland,11063.74,10591.1,9834.69,9755.249,9766.066,9531.578,9598.987,9554.304
Produktanvändning (inkl. lösningsmedel),Blekinge län,Olofström,2984.626,2863.922,2275.026,2254.177,2263.563,2220.429,2270.917,2229.238
Produktanvändning (inkl. lösningsmedel),Blekinge län,Karlskrona,11525.37,11040.07,10951.2,10868.08,10959.99,10785.41,10933.79,10797.11
Produktanvändning (inkl. lösningsmedel),Blekinge län,Ronneby,5708.189,5470.538,4848.836,4796.881,4886.033,4817.666,4894.073,4866.687
Produktanvändning (inkl. lösningsmedel),Blekinge län,Karlshamn,6301.78,6050.383,5482.744,5442.823,5488.155,5376.716,5432.065,5336.539
Produktanvändning (inkl. lösningsmedel),Blekinge län,Sölvesborg,3143.731,3015.542,2913.198,2874.886,2907.511,2862.63,2893.641,2854.124
Produktanvändning (inkl. lösningsmedel),Skåne län,Svalöv,2532.684,2426.676,2309.299,2286.373,2321.28,2292.023,2335.311,2301.687
Produktanvändning (inkl. lösningsmedel),Skåne län,Staffanstorp,3598.497,3451.383,4056.562,4022.076,4101.486,4005.193,4074.329,4104.762
Produktanvändning (inkl. lösningsmedel),Skåne län,Burlöv,2536.878,2439.882,2664.759,2640.548,2677.486,2631.923,2673.889,2689.829
Produktanvändning (inkl. lösningsmedel),Skåne län,Vellinge,5445.219,5209.93,5734.457,5725.467,5785.031,5708.247,5785.941,5757.829
Produktanvändning (inkl. lösningsmedel),Skåne län,Östra Göinge,2978.26,2857.809,2401.28,2374.397,2417.085,2366.82,2441.585,2434.957
Produktanvändning (inkl. lösningsmedel),Skåne län,Örkelljunga,1355.961,1303.728,1742.241,1708.104,1739.496,1707.407,1741.059,1729.982
Produktanvändning (inkl. lösningsmedel),Skåne län,Bjuv,2819.795,2707.504,2573.614,2527.419,2547.818,2485.321,2524.626,2510.084
Produktanvändning (inkl. lösningsmedel),Skåne län,Kävlinge,4512.299,4326.33,5069.92,5037.868,5088.886,4993.833,5053.522,5048.168
Produktanvändning (inkl. lösningsmedel),Skåne län,Lomma,3792.772,3631.758,4224.851,4218.682,4323.908,4265.059,4351.075,4339.864
Produktanvändning (inkl. lösningsmedel),Skåne län,Svedala,3477.118,3331.408,3517.206,3505.055,3560.444,3487.688,3546.945,3530.256
Produktanvändning (inkl. lösningsmedel),Skåne län,Skurup,2602.436,2492.841,2561.712,2545.916,2572.794,2510.725,2516.158,2514.396
Produktanvändning (inkl. lösningsmedel),Skåne län,Sjöbo,3179.621,3045.976,3214.109,3183.967,3174.038,3102.471,3157.837,3135.44
Produktanvändning (inkl. lösningsmedel),Skåne län,Hörby,2629.954,2518.382,2546.708,2525.397,2556.519,2491.852,2514.206,2516.768
Produktanvändning (inkl. lösningsmedel),Skåne län,Höör,2640.68,2530.925,2802.698,2807.404,2842.818,2789.999,2824.344,2831.778
Produktanvändning (inkl. lösningsmedel),Skåne län,Tomelilla,2437.931,2336.655,2247.331,2222.419,2245.013,2209.802,2233.913,2209.891
Produktanvändning (inkl. lösningsmedel),Skåne län,Bromölla,2549.082,2451.391,2197.885,2181.173,2199.231,2145.778,2167.584,2147.405
Produktanvändning (inkl. lösningsmedel),Skåne län,Osby,2684.562,2576.664,2220.489,2200.697,2218.469,2166.415,2206.636,2191.794
Produktanvändning (inkl. lösningsmedel),Skåne län,Perstorp,1451.435,1396.886,1264.108,1261.02,1258.205,1231.531,1254.671,1227.888
Produktanvändning (inkl. lösningsmedel),Skåne län,Klippan,3180.294,3046.223,2890.686,2864.781,2884.616,2836.715,2878.765,2856.434
Produktanvändning (inkl. lösningsmedel),Skåne län,Åstorp,2602.904,2497.172,2598.411,2578.633,2610.776,2566.436,2618.98,2627.208
Produktanvändning (inkl. lösningsmedel),Skåne län,Båstad,2643.322,2531.565,2471.587,2442.517,2477.24,2409.077,2423.826,2433.781
Produktanvändning (inkl. lösningsmedel),Skåne län,Malmö,45818.54,43933.73,52812.56,52988.55,53854.71,52977.43,53865.6,53688.2
Produktanvändning (inkl. lösningsmedel),Skåne län,Lund,17078.25,16357.77,19392.21,19372.06,19674.15,19222.96,19461.04,19539.46
Produktanvändning (inkl. lösningsmedel),Skåne län,Landskrona,7392.947,7093.297,7597.341,7582.418,7701.372,7531.836,7655.7,7636.2
Produktanvändning (inkl. lösningsmedel),Skåne län,Helsingborg,21243.54,20377.54,22726.04,22590.48,23033.62,22769.53,23164.65,23125.51
Produktanvändning (inkl. lösningsmedel),Skåne län,Höganäs,4428.713,4245.895,4292.533,4274.555,4294.419,4226.771,4248.288,4237.837
Produktanvändning (inkl. lösningsmedel),Skåne län,Eslöv,5359.061,5139.18,5402.308,5371.737,5426.618,5322.09,5390.768,5348.077
Produktanvändning (inkl. lösningsmedel),Skåne län,Ystad,4952.487,4750.095,4967.527,4919.703,4965.95,4840.358,4897.753,4915.852
Produktanvändning (inkl. lösningsmedel),Skåne län,Trelleborg,7046.421,6757.598,7372.211,7320.64,7347.323,7189.39,7263.582,7235.336
Produktanvändning (inkl. lösningsmedel),Skåne län,Kristianstad,14117.49,13537.0,14024.48,13898.12,14093.04,13814.68,13891.69,13812.33
Produktanvändning (inkl. lösningsmedel),Skåne län,Simrishamn,3886.266,3722.517,3299.37,3230.9,3231.394,3177.701,3219.972,3150.909
